Vendor,Vendor SKU,Link,Price,Shape,Carat Weight,Color Grade,Cut Grade,Clarity Grade,Grading Lab,Origin
James Allen,23032256,https://www.jamesallen.com/loose-diamonds/round-cut/2.81-carat-e-color-vs1-clarity-excellent-cut-sku-23032256,3500,Round,2.81,E,Excellent,VS1,GIA,Lab Grown
James Allen,23043791,https://www.jamesallen.com/loose-diamonds/emerald-cut/3.68-carat-f-color-vs2-clarity-sku-23043791,3890,Emerald,3.68,F,Very Good,VS2,GIA,Lab Grown
James Allen,23374933,https://www.jamesallen.com/loose-diamonds/round-cut/2.81-carat-e-color-vs1-clarity-excellent-cut-sku-23374933,3500,Round,2.81,E,Excellent,VS1,GIA,Lab Grown
James Allen,23374932,https://www.jamesallen.com/loose-diamonds/round-cut/2.52-carat-e-color-vvs2-clarity-excellent-cut-sku-23374932,3500,Round,2.52,E,Excellent,VVS2,GIA,Lab Grown
James Allen,23530935,https://www.jamesallen.com/loose-diamonds/round-cut/2.52-carat-e-color-vvs2-clarity-excellent-cut-sku-23530935,3500,Round,2.52,E,Excellent,VVS2,GIA,Lab Grown
James Allen,24407994,https://www.jamesallen.com/loose-diamonds/round-cut/2.52-carat-e-color-vvs2-clarity-excellent-cut-sku-24407994,3500,Round,2.52,E,Excellent,VVS2,GIA,Lab Grown
James Allen,24409267,https://www.jamesallen.com/loose-diamonds/emerald-cut/2.79-carat-e-color-vs1-clarity-sku-24409267,3500,Emerald,2.79,E,Good,VS1,GIA,Lab Grown
James Allen,24410137,https://www.jamesallen.com/loose-diamonds/pear-shaped/2.54-carat-e-color-vs1-clarity-sku-24410137,3500,Pear,2.54,E,Ideal,VS1,GIA,Lab Grown
James Allen,24410138,https://www.jamesallen.com/loose-diamonds/pear-shaped/2.54-carat-e-color-vs1-clarity-sku-24410138,3500,Pear,2.54,E,Ideal,VS1,GIA,Lab Grown
James Allen,24676345,https://www.jamesallen.com/loose-diamonds/round-cut/2.52-carat-e-color-vvs2-clarity-excellent-cut-sku-24676345,3500,Round,2.52,E,Excellent,VVS2,GIA,Lab Grown
James Allen,24718404,https://www.jamesallen.com/loose-diamonds/round-cut/2.52-carat-e-color-vvs2-clarity-excellent-cut-sku-24718404,3500,Round,2.52,E,Excellent,VVS2,GIA,Lab Grown
James Allen,24718553,https://www.jamesallen.com/loose-diamonds/round-cut/2.52-carat-e-color-vvs2-clarity-excellent-cut-sku-24718553,3500,Round,2.52,E,Excellent,VVS2,GIA,Lab Grown
James Allen,24737137,https://www.jamesallen.com/loose-diamonds/cushion-cut/2.60-carat-d-color-vs1-clarity-sku-24737137,3880,Cushion,2.60,D,Very Good,VS1,GIA,Lab Grown
James Allen,24778882,https://www.jamesallen.com/loose-diamonds/cushion-cut/2.62-carat-e-color-vvs2-clarity-sku-24778882,3890,Cushion,2.62,E,Ideal,VVS2,GIA,Lab Grown
James Allen,24814281,https://www.jamesallen.com/loose-diamonds/round-cut/2.81-carat-e-color-vs1-clarity-excellent-cut-sku-24814281,3500,Round,2.81,E,Excellent,VS1,GIA,Lab Grown
James Allen,24836280,https://www.jamesallen.com/loose-diamonds/emerald-cut/2.63-carat-d-color-vs1-clarity-sku-24836280,3890,Emerald,2.63,D,Very Good,VS1,GIA,Lab Grown
James Allen,24844980,https://www.jamesallen.com/loose-diamonds/round-cut/2.52-carat-e-color-vvs2-clarity-excellent-cut-sku-24844980,3500,Round,2.52,E,Excellent,VVS2,GIA,Lab Grown
James Allen,24848147,https://www.jamesallen.com/loose-diamonds/round-cut/2.52-carat-e-color-vvs2-clarity-excellent-cut-sku-24848147,3500,Round,2.52,E,Excellent,VVS2,GIA,Lab Grown
James Allen,24848064,https://www.jamesallen.com/loose-diamonds/round-cut/2.52-carat-e-color-vvs2-clarity-excellent-cut-sku-24848064,3500,Round,2.52,E,Excellent,VVS2,GIA,Lab Grown
James Allen,22509792,https://www.jamesallen.com/loose-diamonds/princess-cut/4.29-carat-d-color-vs1-clarity-sku-22509792,6670,Princess,4.29,D,Ideal,VS1,GIA,Lab Grown
James Allen,22571564,https://www.jamesallen.com/loose-diamonds/oval-cut/3.07-carat-d-color-vvs2-clarity-sku-22571564,6000,Oval,3.07,D,Ideal,VVS2,GIA,Lab Grown
James Allen,22571608,https://www.jamesallen.com/loose-diamonds/oval-cut/3.07-carat-d-color-vvs2-clarity-sku-22571608,6000,Oval,3.07,D,Ideal,VVS2,GIA,Lab Grown
James Allen,22651066,https://www.jamesallen.com/loose-diamonds/round-cut/4.28-carat-e-color-vs1-clarity-excellent-cut-sku-22651066,6000,Round,4.28,E,Excellent,VS1,GIA,Lab Grown
James Allen,22837253,https://www.jamesallen.com/loose-diamonds/round-cut/4.04-carat-d-color-vs1-clarity-excellent-cut-sku-22837253,6670,Round,4.04,D,Excellent,VS1,GIA,Lab Grown
James Allen,22886620,https://www.jamesallen.com/loose-diamonds/round-cut/4.28-carat-e-color-vs1-clarity-excellent-cut-sku-22886620,6000,Round,4.28,E,Excellent,VS1,GIA,Lab Grown
James Allen,22914832,https://www.jamesallen.com/loose-diamonds/oval-cut/3.07-carat-d-color-vvs2-clarity-sku-22914832,6000,Oval,3.07,D,Ideal,VVS2,GIA,Lab Grown
James Allen,22914802,https://www.jamesallen.com/loose-diamonds/oval-cut/3.07-carat-d-color-vvs2-clarity-sku-22914802,6000,Oval,3.07,D,Very Good,VVS2,GIA,Lab Grown
James Allen,23032045,https://www.jamesallen.com/loose-diamonds/pear-shaped/4.22-carat-e-color-vvs2-clarity-sku-23032045,6670,Pear,4.22,E,Ideal,VVS2,GIA,Lab Grown
James Allen,23374941,https://www.jamesallen.com/loose-diamonds/round-cut/4.28-carat-e-color-vs1-clarity-excellent-cut-sku-23374941,6000,Round,4.28,E,Excellent,VS1,GIA,Lab Grown
James Allen,24807229,https://www.jamesallen.com/loose-diamonds/oval-cut/4.50-carat-e-color-vs1-clarity-sku-24807229,6000,Oval,4.50,E,Ideal,VS1,GIA,Lab Grown
James Allen,24846001,https://www.jamesallen.com/loose-diamonds/oval-cut/4.32-carat-e-color-vvs2-clarity-sku-24846001,6670,Oval,4.32,E,Ideal,VVS2,GIA,Lab Grown
James Allen,25050689,https://www.jamesallen.com/loose-diamonds/asscher-cut/4.06-carat-e-color-vvs2-clarity-sku-25050689,6670,Asscher,4.06,E,Ideal,VVS2,GIA,Lab Grown
James Allen,25330342,https://www.jamesallen.com/loose-diamonds/emerald-cut/4.18-carat-f-color-vvs2-clarity-sku-25330342,6000,Emerald,4.18,F,Very Good,VVS2,GIA,Lab Grown
James Allen,25436055,https://www.jamesallen.com/loose-diamonds/oval-cut/4.50-carat-e-color-vs1-clarity-sku-25436055,6000,Oval,4.50,E,Ideal,VS1,GIA,Lab Grown
James Allen,25564813,https://www.jamesallen.com/loose-diamonds/pear-shaped/3.00-carat-d-color-vvs2-clarity-sku-25564813,6000,Pear,3.00,D,Ideal,VVS2,GIA,Lab Grown
James Allen,25567895,https://www.jamesallen.com/loose-diamonds/round-cut/4.28-carat-e-color-vs1-clarity-excellent-cut-sku-25567895,6000,Round,4.28,E,Excellent,VS1,GIA,Lab Grown
James Allen,25930148,https://www.jamesallen.com/loose-diamonds/emerald-cut/4.18-carat-f-color-vvs2-clarity-sku-25930148,6000,Emerald,4.18,F,Very Good,VVS2,GIA,Lab Grown
James Allen,26138761,https://www.jamesallen.com/loose-diamonds/heart-shaped/5.07-carat-e-color-vs2-clarity-sku-26138761,6670,Heart,5.07,E,Ideal,VS2,GIA,Lab Grown
James Allen,22374660,https://www.jamesallen.com/loose-diamonds/round-cut/5.06-carat-g-color-vvs2-clarity-ideal-cut-sku-22374660,6670,Round,5.06,G,Ideal,VVS2,IGI,Lab Grown
James Allen,26358246,https://www.jamesallen.com/loose-diamonds/oval-cut/3.07-carat-d-color-vvs2-clarity-sku-26358246,6000,Oval,3.07,D,Excellent,VVS2,IGI,Lab Grown
James Allen,26526308,https://www.jamesallen.com/loose-diamonds/oval-cut/3.07-carat-d-color-vvs2-clarity-sku-26526308,6000,Oval,3.07,D,Excellent,VVS2,IGI,Lab Grown
James Allen,26728136,https://www.jamesallen.com/loose-diamonds/pear-shaped/3.00-carat-d-color-vvs2-clarity-sku-26728136,6000,Pear,3.00,D,Excellent,VVS2,IGI,Lab Grown
James Allen,27010215,https://www.jamesallen.com/loose-diamonds/round-cut/3.84-carat-d-color-vvs2-clarity-ideal-cut-sku-27010215,6660,Round,3.84,D,Ideal,VVS2,IGI,Lab Grown
James Allen,27214428,https://www.jamesallen.com/loose-diamonds/pear-shaped/4.74-carat-f-color-vvs2-clarity-sku-27214428,6660,Pear,4.74,F,Very Good,VVS2,IGI,Lab Grown
James Allen,27214700,https://www.jamesallen.com/loose-diamonds/marquise-cut/4.30-carat-e-color-vvs2-clarity-sku-27214700,6670,Marquise,4.30,E,Excellent,VVS2,IGI,Lab Grown
James Allen,27286801,https://www.jamesallen.com/loose-diamonds/cushion-cut/4.36-carat-e-color-vvs2-clarity-sku-27286801,6670,Cushion,4.36,E,Very Good,VVS2,IGI,Lab Grown
James Allen,27326116,https://www.jamesallen.com/loose-diamonds/oval-cut/3.07-carat-d-color-vvs2-clarity-sku-27326116,6000,Oval,3.07,D,Excellent,VVS2,IGI,Lab Grown
James Allen,27499205,https://www.jamesallen.com/loose-diamonds/oval-cut/3.07-carat-d-color-vvs2-clarity-sku-27499205,6000,Oval,3.07,D,Excellent,VVS2,IGI,Lab Grown
James Allen,27600611,https://www.jamesallen.com/loose-diamonds/oval-cut/3.07-carat-d-color-vvs2-clarity-sku-27600611,6000,Oval,3.07,D,Excellent,VVS2,IGI,Lab Grown
James Allen,27893087,https://www.jamesallen.com/loose-diamonds/princess-cut/4.03-carat-f-color-vvs2-clarity-sku-27893087,6000,Princess,4.03,F,Very Good,VVS2,IGI,Lab Grown
James Allen,28016618,https://www.jamesallen.com/loose-diamonds/marquise-cut/3.34-carat-e-color-vvs1-clarity-sku-28016618,6660,Marquise,3.34,E,Excellent,VVS1,IGI,Lab Grown
James Allen,27894440,https://www.jamesallen.com/loose-diamonds/round-cut/0.30-carat-k-color-vs2-clarity-excellent-cut-sku-27894440,180,Round,0.30,K,Excellent,VS2,IGI,Lab Grown
James Allen,27392276,https://www.jamesallen.com/loose-diamonds/round-cut/0.28-carat-k-color-vs1-clarity-good-cut-sku-27392276,180,Round,0.28,K,Good,VS1,IGI,Lab Grown
James Allen,27579410,https://www.jamesallen.com/loose-diamonds/round-cut/0.30-carat-k-color-vs2-clarity-excellent-cut-sku-27579410,180,Round,0.30,K,Excellent,VS2,IGI,Lab Grown
James Allen,26812732,https://www.jamesallen.com/loose-diamonds/round-cut/0.30-carat-k-color-si1-clarity-very-good-cut-sku-26812732,180,Round,0.30,K,Very Good,SI1,IGI,Lab Grown
James Allen,22218362,https://www.jamesallen.com/loose-diamonds/round-cut/0.34-carat-k-color-si1-clarity-excellent-cut-sku-22218362,190,Round,0.34,K,Excellent,SI1,IGI,Lab Grown
James Allen,25990043,https://www.jamesallen.com/loose-diamonds/round-cut/0.31-carat-k-color-vs2-clarity-excellent-cut-sku-25990043,190,Round,0.31,K,Excellent,VS2,IGI,Lab Grown
James Allen,27384211,https://www.jamesallen.com/loose-diamonds/round-cut/0.30-carat-k-color-si1-clarity-excellent-cut-sku-27384211,190,Round,0.30,K,Excellent,SI1,IGI,Lab Grown
James Allen,27384212,https://www.jamesallen.com/loose-diamonds/round-cut/0.35-carat-k-color-si1-clarity-excellent-cut-sku-27384212,190,Round,0.35,K,Excellent,SI1,IGI,Lab Grown
James Allen,27986428,https://www.jamesallen.com/loose-diamonds/emerald-cut/0.39-carat-i-color-si2-clarity-sku-27986428,190,Emerald,0.39,I,Good,SI2,GIA,Mined
James Allen,27894435,https://www.jamesallen.com/loose-diamonds/round-cut/0.30-carat-k-color-si1-clarity-excellent-cut-sku-27894435,190,Round,0.30,K,Excellent,SI1,IGI,Lab Grown
James Allen,27384215,https://www.jamesallen.com/loose-diamonds/round-cut/0.30-carat-k-color-si1-clarity-excellent-cut-sku-27384215,190,Round,0.30,K,Excellent,SI1,IGI,Lab Grown
James Allen,27579443,https://www.jamesallen.com/loose-diamonds/round-cut/0.32-carat-k-color-si1-clarity-excellent-cut-sku-27579443,190,Round,0.32,K,Excellent,SI1,IGI,Lab Grown
James Allen,26812679,https://www.jamesallen.com/loose-diamonds/round-cut/0.34-carat-k-color-si1-clarity-excellent-cut-sku-26812679,190,Round,0.34,K,Excellent,SI1,IGI,Lab Grown
James Allen,27043654,https://www.jamesallen.com/loose-diamonds/round-cut/0.30-carat-k-color-si1-clarity-excellent-cut-sku-27043654,190,Round,0.30,K,Excellent,SI1,IGI,Lab Grown
James Allen,27043653,https://www.jamesallen.com/loose-diamonds/round-cut/0.30-carat-k-color-si1-clarity-very-good-cut-sku-27043653,190,Round,0.30,K,Very Good,SI1,IGI,Lab Grown
James Allen,27043652,https://www.jamesallen.com/loose-diamonds/round-cut/0.30-carat-k-color-si1-clarity-excellent-cut-sku-27043652,190,Round,0.30,K,Excellent,SI1,IGI,Lab Grown
James Allen,27893559,https://www.jamesallen.com/loose-diamonds/round-cut/0.33-carat-k-color-si1-clarity-very-good-cut-sku-27893559,190,Round,0.33,K,Very Good,SI1,IGI,Lab Grown
James Allen,27583970,https://www.jamesallen.com/loose-diamonds/round-cut/0.23-carat-k-color-vs1-clarity-excellent-cut-sku-27583970,190,Round,0.23,K,Excellent,VS1,IGI,Lab Grown
James Allen,26812689,https://www.jamesallen.com/loose-diamonds/round-cut/0.30-carat-k-color-si1-clarity-excellent-cut-sku-26812689,190,Round,0.30,K,Excellent,SI1,IGI,Lab Grown
James Allen,27073262,https://www.jamesallen.com/loose-diamonds/round-cut/0.36-carat-k-color-si1-clarity-excellent-cut-sku-27073262,200,Round,0.36,K,Excellent,SI1,IGI,Lab Grown
James Allen,28734781,https://www.jamesallen.com/loose-diamonds/round-cut/0.30-carat-k-color-si1-clarity-excellent-cut-sku-28734781,200,Round,0.30,K,Excellent,SI1,IGI,Lab Grown
James Allen,26379365,https://www.jamesallen.com/loose-diamonds/round-cut/0.35-carat-k-color-si1-clarity-excellent-cut-sku-26379365,200,Round,0.35,K,Excellent,SI1,IGI,Lab Grown
James Allen,27041347,https://www.jamesallen.com/loose-diamonds/round-cut/0.35-carat-k-color-vs2-clarity-excellent-cut-sku-27041347,200,Round,0.35,K,Excellent,VS2,IGI,Lab Grown
James Allen,26886677,https://www.jamesallen.com/loose-diamonds/round-cut/0.30-carat-k-color-vs2-clarity-excellent-cut-sku-26886677,200,Round,0.30,K,Excellent,VS2,IGI,Lab Grown
James Allen,27384204,https://www.jamesallen.com/loose-diamonds/round-cut/0.37-carat-k-color-si1-clarity-very-good-cut-sku-27384204,200,Round,0.37,K,Very Good,SI1,IGI,Lab Grown
James Allen,27894441,https://www.jamesallen.com/loose-diamonds/round-cut/0.39-carat-k-color-vs2-clarity-very-good-cut-sku-27894441,200,Round,0.39,K,Very Good,VS2,IGI,Lab Grown
James Allen,27894422,https://www.jamesallen.com/loose-diamonds/round-cut/0.30-carat-k-color-si1-clarity-excellent-cut-sku-27894422,200,Round,0.30,K,Excellent,SI1,IGI,Lab Grown
James Allen,28731901,https://www.jamesallen.com/loose-diamonds/round-cut/0.31-carat-k-color-si1-clarity-excellent-cut-sku-28731901,200,Round,0.31,K,Excellent,SI1,IGI,Lab Grown
James Allen,26844188,https://www.jamesallen.com/loose-diamonds/round-cut/0.31-carat-k-color-vs2-clarity-excellent-cut-sku-26844188,200,Round,0.31,K,Excellent,VS2,IGI,Lab Grown
James Allen,27384201,https://www.jamesallen.com/loose-diamonds/round-cut/0.35-carat-k-color-vs2-clarity-excellent-cut-sku-27384201,200,Round,0.35,K,Excellent,VS2,IGI,Lab Grown
James Allen,27579448,https://www.jamesallen.com/loose-diamonds/round-cut/0.32-carat-k-color-si1-clarity-excellent-cut-sku-27579448,200,Round,0.32,K,Excellent,SI1,IGI,Lab Grown
James Allen,27893548,https://www.jamesallen.com/loose-diamonds/round-cut/0.31-carat-k-color-si1-clarity-excellent-cut-sku-27893548,200,Round,0.31,K,Excellent,SI1,IGI,Lab Grown
James Allen,19714726,https://www.jamesallen.com/loose-diamonds/round-cut/0.60-carat-l-color-si1-clarity-excellent-cut-sku-19714726,500,Round,0.60,L,Excellent,SI1,GIA,Mined
James Allen,16580553,https://www.jamesallen.com/loose-diamonds/round-cut/0.60-carat-l-color-si2-clarity-excellent-cut-sku-16580553,500,Round,0.60,L,Excellent,SI2,GIA,Mined
James Allen,24841106,https://www.jamesallen.com/loose-diamonds/round-cut/0.30-carat-f-color-vs1-clarity-good-cut-sku-24841106,500,Round,0.30,F,Good,VS1,GIA,Mined
James Allen,24914607,https://www.jamesallen.com/loose-diamonds/cushion-cut/0.54-carat-h-color-vs2-clarity-sku-24914607,500,Cushion,0.54,H,Ideal,VS2,GIA,Mined
James Allen,28473832,https://www.jamesallen.com/loose-diamonds/round-cut/0.35-carat-h-color-vs1-clarity-excellent-cut-sku-28473832,500,Round,0.35,H,Excellent,VS1,GIA,Mined
James Allen,28473955,https://www.jamesallen.com/loose-diamonds/oval-cut/0.32-carat-g-color-vs1-clarity-sku-28473955,500,Oval,0.32,G,Ideal,VS1,GIA,Mined
James Allen,28473861,https://www.jamesallen.com/loose-diamonds/round-cut/0.46-carat-j-color-si2-clarity-excellent-cut-sku-28473861,500,Round,0.46,J,Excellent,SI2,GIA,Mined
James Allen,28628508,https://www.jamesallen.com/loose-diamonds/round-cut/0.30-carat-e-color-vvs2-clarity-excellent-cut-sku-28628508,500,Round,0.30,E,Excellent,VVS2,GIA,Mined
James Allen,14196014,https://www.jamesallen.com/loose-diamonds/pear-shaped/0.31-carat-f-color-vvs2-clarity-sku-14196014,500,Pear,0.31,F,Very Good,VVS2,GIA,Mined
James Allen,28628506,https://www.jamesallen.com/loose-diamonds/round-cut/0.30-carat-e-color-vvs2-clarity-excellent-cut-sku-28628506,500,Round,0.30,E,Excellent,VVS2,GIA,Mined
James Allen,28273694,https://www.jamesallen.com/loose-diamonds/round-cut/0.51-carat-l-color-vs1-clarity-excellent-cut-sku-28273694,500,Round,0.51,L,Excellent,VS1,GIA,Mined
James Allen,24914818,https://www.jamesallen.com/loose-diamonds/heart-shaped/0.50-carat-j-color-vs2-clarity-sku-24914818,500,Heart,0.50,J,Ideal,VS2,GIA,Mined
James Allen,27968957,https://www.jamesallen.com/loose-diamonds/princess-cut/0.33-carat-d-color-vvs2-clarity-sku-27968957,500,Princess,0.33,D,Ideal,VVS2,GIA,Mined
James Allen,27967210,https://www.jamesallen.com/loose-diamonds/round-cut/0.31-carat-e-color-vvs1-clarity-excellent-cut-sku-27967210,500,Round,0.31,E,Excellent,VVS1,GIA,Mined
James Allen,23873718,https://www.jamesallen.com/loose-diamonds/pear-shaped/0.44-carat-d-color-si2-clarity-sku-23873718,500,Pear,0.44,D,Good,SI2,GIA,Mined
James Allen,28478010,https://www.jamesallen.com/loose-diamonds/princess-cut/0.40-carat-e-color-si1-clarity-sku-28478010,500,Princess,0.40,E,Ideal,SI1,GIA,Mined
James Allen,28485498,https://www.jamesallen.com/loose-diamonds/cushion-cut/0.51-carat-h-color-vs2-clarity-sku-28485498,500,Cushion,0.51,H,Ideal,VS2,GIA,Mined
James Allen,24225063,https://www.jamesallen.com/loose-diamonds/round-cut/0.42-carat-i-color-vvs2-clarity-excellent-cut-sku-24225063,500,Round,0.42,I,Excellent,VVS2,GIA,Mined
James Allen,24907328,https://www.jamesallen.com/loose-diamonds/oval-cut/0.32-carat-e-color-vvs2-clarity-sku-24907328,500,Oval,0.32,E,Good,VVS2,GIA,Mined
James Allen,23810714,https://www.jamesallen.com/loose-diamonds/round-cut/0.41-carat-g-color-vs1-clarity-very-good-cut-sku-23810714,500,Round,0.41,G,Very Good,VS1,IGI,Lab Grown
James Allen,27970146,https://www.jamesallen.com/loose-diamonds/cushion-cut/0.54-carat-h-color-vs2-clarity-sku-27970146,500,Cushion,0.54,H,Very Good,VS2,GIA,Mined
James Allen,27966895,https://www.jamesallen.com/loose-diamonds/cushion-cut/0.50-carat-e-color-si1-clarity-sku-27966895,500,Cushion,0.50,E,Ideal,SI1,GIA,Mined
James Allen,28283696,https://www.jamesallen.com/loose-diamonds/princess-cut/0.35-carat-d-color-vs1-clarity-sku-28283696,500,Princess,0.35,D,Ideal,VS1,GIA,Mined
James Allen,28480501,https://www.jamesallen.com/loose-diamonds/round-cut/0.31-carat-d-color-vvs1-clarity-excellent-cut-sku-28480501,500,Round,0.31,D,Excellent,VVS1,GIA,Mined
James Allen,28649631,https://www.jamesallen.com/loose-diamonds/round-cut/0.30-carat-g-color-vs1-clarity-excellent-cut-sku-28649631,500,Round,0.30,G,Excellent,VS1,GIA,Mined
James Allen,28311034,https://www.jamesallen.com/loose-diamonds/emerald-cut/0.50-carat-j-color-vvs1-clarity-sku-28311034,500,Emerald,0.50,J,Good,VVS1,GIA,Mined
James Allen,26987683,https://www.jamesallen.com/loose-diamonds/round-cut/0.34-carat-e-color-vvs2-clarity-excellent-cut-sku-26987683,500,Round,0.34,E,Excellent,VVS2,GIA,Mined
James Allen,27115334,https://www.jamesallen.com/loose-diamonds/round-cut/0.30-carat-e-color-vs1-clarity-excellent-cut-sku-27115334,500,Round,0.30,E,Excellent,VS1,GIA,Mined
James Allen,27117103,https://www.jamesallen.com/loose-diamonds/pear-shaped/0.30-carat-e-color-vvs1-clarity-sku-27117103,500,Pear,0.30,E,Ideal,VVS1,GIA,Mined
James Allen,13956345,https://www.jamesallen.com/loose-diamonds/round-cut/0.40-carat-h-color-si2-clarity-excellent-cut-sku-13956345,500,Round,0.40,H,Excellent,SI2,GIA,Mined
James Allen,28543162,https://www.jamesallen.com/loose-diamonds/round-cut/0.30-carat-f-color-vs2-clarity-excellent-cut-sku-28543162,500,Round,0.30,F,Excellent,VS2,GIA,Mined
James Allen,28543374,https://www.jamesallen.com/loose-diamonds/emerald-cut/0.30-carat-f-color-vvs2-clarity-sku-28543374,500,Emerald,0.30,F,Good,VVS2,GIA,Mined
James Allen,16414343,https://www.jamesallen.com/loose-diamonds/round-cut/0.91-carat-k-color-si2-clarity-very-good-cut-sku-16414343,1000,Round,0.91,K,Very Good,SI2,GIA,Mined
James Allen,18042175,https://www.jamesallen.com/loose-diamonds/round-cut/0.50-carat-e-color-vs2-clarity-very-good-cut-sku-18042175,1000,Round,0.50,E,Very Good,VS2,GIA,Mined
James Allen,16588554,https://www.jamesallen.com/loose-diamonds/round-cut/0.45-carat-g-color-vs1-clarity-good-cut-sku-16588554,1000,Round,0.45,G,Good,VS1,GIA,Mined
James Allen,28397352,https://www.jamesallen.com/loose-diamonds/radiant-cut/0.70-carat-f-color-vs1-clarity-sku-28397352,1000,Radiant,0.70,F,Ideal,VS1,GIA,Mined
James Allen,25221482,https://www.jamesallen.com/loose-diamonds/heart-shaped/0.70-carat-d-color-vs2-clarity-sku-25221482,1000,Heart,0.70,D,Very Good,VS2,GIA,Mined
James Allen,26552482,https://www.jamesallen.com/loose-diamonds/emerald-cut/0.70-carat-g-color-vs2-clarity-sku-26552482,1000,Emerald,0.70,G,Very Good,VS2,GIA,Mined
James Allen,14465961,https://www.jamesallen.com/loose-diamonds/round-cut/0.60-carat-g-color-si1-clarity-excellent-cut-sku-14465961,1000,Round,0.60,G,Excellent,SI1,GIA,Mined
James Allen,14476389,https://www.jamesallen.com/loose-diamonds/round-cut/0.50-carat-d-color-vs2-clarity-excellent-cut-sku-14476389,1000,Round,0.50,D,Excellent,VS2,GIA,Mined
James Allen,28473540,https://www.jamesallen.com/loose-diamonds/round-cut/0.50-carat-f-color-vs1-clarity-excellent-cut-sku-28473540,1000,Round,0.50,F,Excellent,VS1,GIA,Mined
James Allen,19087945,https://www.jamesallen.com/loose-diamonds/emerald-cut/0.40-carat-e-color-vvs1-clarity-sku-19087945,1000,Emerald,0.40,E,Good,VVS1,GIA,Mined
James Allen,28473594,https://www.jamesallen.com/loose-diamonds/round-cut/0.50-carat-d-color-si1-clarity-excellent-cut-sku-28473594,1000,Round,0.50,D,Excellent,SI1,GIA,Mined
James Allen,28474025,https://www.jamesallen.com/loose-diamonds/radiant-cut/0.51-carat-d-color-vs2-clarity-sku-28474025,1000,Radiant,0.51,D,Ideal,VS2,GIA,Mined
James Allen,14195483,https://www.jamesallen.com/loose-diamonds/emerald-cut/0.50-carat-d-color-vvs2-clarity-sku-14195483,1000,Emerald,0.50,D,Very Good,VVS2,GIA,Mined
James Allen,28451510,https://www.jamesallen.com/loose-diamonds/round-cut/0.70-carat-i-color-si1-clarity-excellent-cut-sku-28451510,1000,Round,0.70,I,Excellent,SI1,GIA,Mined
James Allen,28474131,https://www.jamesallen.com/loose-diamonds/asscher-cut/0.71-carat-f-color-vs2-clarity-sku-28474131,1000,Asscher,0.71,F,Very Good,VS2,GIA,Mined
James Allen,28266607,https://www.jamesallen.com/loose-diamonds/pear-shaped/0.72-carat-g-color-si1-clarity-sku-28266607,1000,Pear,0.72,G,Ideal,SI1,GIA,Mined
James Allen,28635096,https://www.jamesallen.com/loose-diamonds/pear-shaped/0.55-carat-f-color-vs1-clarity-sku-28635096,1000,Pear,0.55,F,Very Good,VS1,GIA,Mined
James Allen,28536959,https://www.jamesallen.com/loose-diamonds/round-cut/0.61-carat-i-color-vvs2-clarity-excellent-cut-sku-28536959,1000,Round,0.61,I,Excellent,VVS2,GIA,Mined
James Allen,27967133,https://www.jamesallen.com/loose-diamonds/round-cut/0.50-carat-e-color-vvs1-clarity-very-good-cut-sku-27967133,1000,Round,0.50,E,Very Good,VVS1,GIA,Mined
James Allen,27718466,https://www.jamesallen.com/loose-diamonds/pear-shaped/0.60-carat-g-color-vs2-clarity-sku-27718466,1000,Pear,0.60,G,Good,VS2,GIA,Mined
James Allen,27969939,https://www.jamesallen.com/loose-diamonds/round-cut/0.59-carat-h-color-if-clarity-excellent-cut-sku-27969939,1000,Round,0.59,H,Excellent,IF,GIA,Mined
James Allen,27096590,https://www.jamesallen.com/loose-diamonds/round-cut/0.54-carat-d-color-vs2-clarity-excellent-cut-sku-27096590,1000,Round,0.54,D,Excellent,VS2,GIA,Mined
James Allen,22369777,https://www.jamesallen.com/loose-diamonds/princess-cut/0.80-carat-j-color-vvs1-clarity-sku-22369777,1000,Princess,0.80,J,Ideal,VVS1,GIA,Mined
James Allen,25901753,https://www.jamesallen.com/loose-diamonds/round-cut/0.52-carat-g-color-vvs1-clarity-excellent-cut-sku-25901753,1000,Round,0.52,G,Excellent,VVS1,GIA,Mined
James Allen,28478882,https://www.jamesallen.com/loose-diamonds/round-cut/0.83-carat-k-color-vs2-clarity-excellent-cut-sku-28478882,1000,Round,0.83,K,Excellent,VS2,GIA,Mined
James Allen,25657406,https://www.jamesallen.com/loose-diamonds/emerald-cut/0.73-carat-i-color-vvs1-clarity-sku-25657406,1000,Emerald,0.73,I,Very Good,VVS1,GIA,Mined
James Allen,28477753,https://www.jamesallen.com/loose-diamonds/round-cut/0.80-carat-k-color-si2-clarity-excellent-cut-sku-28477753,1000,Round,0.80,K,Excellent,SI2,GIA,Mined
James Allen,28266268,https://www.jamesallen.com/loose-diamonds/pear-shaped/0.50-carat-e-color-vvs2-clarity-sku-28266268,1000,Pear,0.50,E,Ideal,VVS2,GIA,Mined
James Allen,28266785,https://www.jamesallen.com/loose-diamonds/pear-shaped/0.70-carat-g-color-si1-clarity-sku-28266785,1000,Pear,0.70,G,Ideal,SI1,GIA,Mined
James Allen,25657696,https://www.jamesallen.com/loose-diamonds/heart-shaped/0.72-carat-f-color-si1-clarity-sku-25657696,1000,Heart,0.72,F,Ideal,SI1,GIA,Mined
