Vendor,Vendor SKU,Link,Price,Shape,Carat Weight,Color Grade,Cut Grade,Clarity Grade,Grading Lab,Origin
Clean Origin,1479403,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-fc01396d95a7/,590,Marquise,1.05,E,Excellent,VVS2,IGI,
Clean Origin,1479402,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-8041511419b5/,590,Marquise,1.05,E,Excellent,VVS2,IGI,
Clean Origin,1479401,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-17f1a0d1f393/,590,Marquise,1.05,E,Excellent,VVS2,IGI,
Clean Origin,1473632,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-cc8fde781e3b/,590,Emerald,1.05,E,Excellent,VVS2,IGI,
Clean Origin,1473631,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-8bdb1ad08425/,590,Emerald,1.05,E,Excellent,VVS2,IGI,
Clean Origin,1472751,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-265092e68c97/,590,Radiant,1.01,E,Ideal,VVS2,IGI,
Clean Origin,1410450,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-c26f955bf4c0/,590,Emerald,1.05,E,Excellent,VVS2,IGI,
Clean Origin,1351455,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-ea955067b3bd/,590,Emerald,1.05,E,Excellent,VVS2,IGI,
Clean Origin,1324350,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-65149e3b6232/,590,Emerald,1.22,E,Ideal,VS1,IGI,
Clean Origin,1316311,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-9058d5694481/,590,Marquise,1.05,E,Excellent,VVS2,IGI,
Clean Origin,1310124,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-5c934ada63ad/,590,Marquise,1.4,E,Excellent,VS2,IGI,
Clean Origin,1214791,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-51dd4a6190da/,590,Marquise,1.05,E,Excellent,VVS2,IGI,
Clean Origin,953540,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-36dd52e0c47a/,590,Radiant,1.01,E,Ideal,VVS2,IGI,
Clean Origin,953539,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-65b29b7146af/,590,Radiant,1.01,E,Ideal,VVS2,IGI,
Clean Origin,953538,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-787c72d26a4c/,590,Radiant,1.01,E,Ideal,VVS2,IGI,
Clean Origin,953537,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-fb31af12c4c0/,590,Radiant,1.01,E,Ideal,VVS2,IGI,
Clean Origin,953536,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-6261769bdbcb/,590,Radiant,1.01,E,Ideal,VVS2,IGI,
Clean Origin,953535,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-74eceaa02efb/,590,Radiant,1.01,E,Ideal,VVS2,IGI,
Clean Origin,952616,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-ec59d7887973/,590,Radiant,1.22,E,Ideal,VS1,IGI,
Clean Origin,952615,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-0d0577250aea/,590,Radiant,1.22,E,Ideal,VS1,IGI,
Clean Origin,929154,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-1a8ad79bf5e9/,590,Emerald,1.05,E,Excellent,VVS2,IGI,
Clean Origin,879594,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-45140c125996/,590,Marquise,1.05,E,Excellent,VVS2,IGI,
Clean Origin,849563,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-89b6ff119018/,590,Marquise,1.05,E,Excellent,VVS2,IGI,
Clean Origin,791562,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-6c0922d2be96/,590,Radiant,1.01,E,Ideal,VVS2,IGI,
Clean Origin,777147,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-75dca1527a9a/,590,Emerald,1.22,E,Ideal,VS1,IGI,
Clean Origin,776511,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-e5703e2df331/,590,Emerald,1.22,E,Ideal,VS1,IGI,
Clean Origin,776033,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-8f016630c022/,590,Emerald,1.22,E,Ideal,VS1,IGI,
Clean Origin,775514,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-dc543b9b343e/,590,Emerald,1.28,E,Excellent,VS1,IGI,
Clean Origin,1500601,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-b07afb8ae57c/,595,Marquise,1.06,E,Excellent,VVS2,IGI,
Clean Origin,1500572,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-15141485cbb3/,595,Marquise,1.41,E,Excellent,VS2,IGI,
Clean Origin,1489582,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-05320bb1a43a/,595,Radiant,1.29,E,Excellent,VS1,IGI,
Clean Origin,1479400,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-8d307cade751/,595,Marquise,1.06,E,Excellent,VVS2,IGI,
Clean Origin,1479399,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-f7cb044e58f9/,595,Marquise,1.06,E,Excellent,VVS2,IGI,
Clean Origin,1479398,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-07d55f344210/,595,Marquise,1.06,E,Excellent,VVS2,IGI,
Clean Origin,1479397,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-67cb84ef7515/,595,Marquise,1.06,E,Excellent,VVS2,IGI,
Clean Origin,1479396,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-2e342ced5d3d/,595,Marquise,1.06,E,Excellent,VVS2,IGI,
Clean Origin,1479395,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-f389b19ef03a/,595,Marquise,1.06,E,Excellent,VVS2,IGI,
Clean Origin,1479394,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-40b3c1815735/,595,Marquise,1.06,E,Excellent,VVS2,IGI,
Clean Origin,1479393,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-e7d096daea8c/,595,Marquise,1.06,E,Excellent,VVS2,IGI,
Clean Origin,1473629,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-43be01107210/,595,Emerald,1.06,E,Excellent,VVS2,IGI,
Clean Origin,1473628,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-f8a2640435b2/,595,Emerald,1.06,E,Excellent,VVS2,IGI,
Clean Origin,1410442,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-5e32e79f4618/,595,Emerald,1.06,E,Excellent,VVS2,IGI,
Clean Origin,1410441,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-ec7e4488516f/,595,Emerald,1.06,E,Excellent,VVS2,IGI,
Clean Origin,1362192,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-87325857d5ad/,595,Marquise,1.06,E,Excellent,VVS2,IGI,
Clean Origin,1351397,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-8a403af89b3c/,595,Emerald,1.06,E,Excellent,VVS2,IGI,
Clean Origin,1240107,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-37f569e76254/,595,Emerald,1.06,E,Excellent,VVS2,IGI,
Clean Origin,1185444,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-9864e657d59e/,595,Emerald,1.06,E,Excellent,VVS2,IGI,
Clean Origin,952602,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-972bc371cb0d/,595,Radiant,1.23,E,Ideal,VS1,IGI,
Clean Origin,935231,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-58e4c123ea19/,595,Emerald,1.06,E,Excellent,VVS2,IGI,
Clean Origin,853270,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-4f7c5bed1f74/,595,Emerald,1.06,E,Excellent,VVS2,IGI,
Clean Origin,793260,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-ed5678782dc0/,595,Radiant,1.23,E,Ideal,VS1,IGI,
Clean Origin,776692,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-7440001adf5c/,595,Emerald,1.23,E,Ideal,VS1,IGI,
Clean Origin,776629,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-5b913f662d4e/,595,Emerald,1.23,E,Ideal,VS1,IGI,
Clean Origin,775980,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-8752b9779529/,595,Emerald,1.23,E,Ideal,VS1,IGI,
Clean Origin,1489578,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-6b46664845dd/,600,Radiant,1.3,E,Excellent,VS1,IGI,
Clean Origin,1489577,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-d1e0842c8cfb/,600,Radiant,1.3,E,Excellent,VS1,IGI,
Clean Origin,1489576,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-3c2d343d685f/,600,Radiant,1.3,E,Excellent,VS1,IGI,
Clean Origin,1489575,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-1ceb9a6b824e/,600,Radiant,1.3,E,Excellent,VS1,IGI,
Clean Origin,1487528,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-0f34e4241dfe/,600,Marquise,1.3,E,Excellent,VS1,IGI,
Clean Origin,1479392,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-1f5b24b435d3/,600,Marquise,1.07,E,Excellent,VVS2,IGI,
Clean Origin,1479391,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-8d44a6b24689/,600,Marquise,1.07,E,Excellent,VVS2,IGI,
Clean Origin,1479388,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-cd6b011f7821/,600,Marquise,1.07,E,Excellent,VVS2,IGI,
Clean Origin,1479227,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-e24d3e3e16d7/,600,Emerald,1.07,E,Excellent,VVS2,IGI,
Clean Origin,1473624,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-ff2523f7c124/,600,Emerald,1.07,E,Excellent,VVS2,IGI,
Clean Origin,1473623,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-d99c1c214484/,600,Emerald,1.07,E,Excellent,VVS2,IGI,
Clean Origin,1473621,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-86e5e65e83cd/,600,Emerald,1.07,E,Excellent,VVS2,IGI,
Clean Origin,1338941,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-fc575882aff2/,600,Emerald,1.07,E,Excellent,VVS2,IGI,
Clean Origin,1298052,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-de7474872da0/,600,Emerald,1.07,E,Very Good,VVS2,IGI,
Clean Origin,1247332,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-8460feafee7e/,600,Emerald,1.07,E,Excellent,VVS2,IGI,
Clean Origin,1242667,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-0ce5d766596a/,600,Emerald,1.07,E,Excellent,VVS2,IGI,
Clean Origin,1216808,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-b0ae1f487637/,600,Emerald,1.07,E,Excellent,VVS2,IGI,
Clean Origin,1009968,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-b240e81a1f28/,600,Emerald,1.24,E,Ideal,VS1,IGI,
Clean Origin,846556,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-aa4720205e34/,600,Marquise,1.07,E,Excellent,VVS2,IGI,
Clean Origin,824493,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-b9ed9c63658d/,600,Emerald,1.07,E,Very Good,VVS2,IGI,
Clean Origin,792104,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-c516cc102f04/,600,Radiant,1.24,E,Ideal,VS1,IGI,
Clean Origin,791595,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-d4e881952b34/,600,Radiant,1.36,E,Ideal,VS2,IGI,
Clean Origin,791590,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-01cdbc30f1e3/,600,Radiant,1.42,E,Excellent,VS2,IGI,
Clean Origin,776271,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-8cb1f3a6b221/,600,Emerald,1.24,E,Ideal,VS1,IGI,
Clean Origin,776139,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-32d02c5f920d/,600,Emerald,1.24,E,Ideal,VS1,IGI,
Clean Origin,1487521,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-1b6e3e087c52/,605,Marquise,1.44,E,Excellent,VS2,IGI,
Clean Origin,1480891,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-8ae4ee8a2274/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1480890,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-07c348729693/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1480889,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-9adc59d79b7f/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1480888,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-6ef5a1841336/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1480887,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-0f6fbf6792fc/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1480886,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-f524d65d9988/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1480885,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-d71c6d8df6ea/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1480884,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-0dabb1fb2747/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1480882,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-0aa904a899a4/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1480881,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-06fd7aeab2eb/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1480880,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-e46a32014656/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1480879,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-4dcf5268d0e1/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1480878,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-9b6d2a8035ce/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1480877,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-46b38a0bdc71/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1480876,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-0e090d8d0ebc/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1480875,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-700eebf7f4c3/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1480874,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-985fe40de352/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1480873,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-d2bf3e420f36/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1479387,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-f5b903d5919d/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1479386,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-d6dd695ebee0/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1479385,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-d7faabed22c3/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1479384,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-c1e939c94b91/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1479383,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-46af84f96cf7/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1479226,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-61e7097741d1/,605,Emerald,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1473618,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-66622ea36ad1/,605,Emerald,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1473617,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-8d02d93dd0f7/,605,Emerald,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1410431,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-73c370270fc8/,605,Emerald,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1410429,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-68461e267442/,605,Emerald,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1410423,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-1e9a1ed0991f/,605,Emerald,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1410420,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-73bc92a9abf4/,605,Emerald,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1398031,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-0946e06de2e7/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1360107,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-8b76f9655617/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1351262,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-30a0f8fc6cf9/,605,Emerald,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1343941,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-4f463e7f7d1d/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1343213,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-6152b1b76ff8/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1330121,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-13e202a6be83/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1307472,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-fd80363ea9e8/,605,Emerald,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1288578,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-e171bc867c35/,605,Emerald,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1256861,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-212830fd6db7/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1217543,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-716fc86a5bfe/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1217320,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-53e5ef0bfc4e/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1206128,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-80afcce696f3/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1095522,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-64203c155fcc/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1093999,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-13e6b1c9757d/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,1029358,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-c929885d39d5/,605,Marquise,1.08,E,Excellent,VVS2,IGI,
Clean Origin,980715,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-388c76409b12/,605,Emerald,1.08,E,Excellent,VVS2,IGI,
Clean Origin,949423,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-961f33a349c3/,605,Emerald,1.37,E,Ideal,VS2,IGI,
Clean Origin,926186,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-e5dd40f459a5/,605,Emerald,1.08,E,Excellent,VVS2,IGI,
Clean Origin,834292,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-ad390371daa7/,605,Emerald,1.26,E,Ideal,VS1,IGI,
Clean Origin,824495,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-1f1f1f084939/,605,Emerald,1.43,E,Very Good,VS2,IGI,
Clean Origin,777532,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-d5617ae3c37d/,605,Emerald,1.31,E,Excellent,VS1,IGI,
Clean Origin,1500581,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-0944885602b8/,610,Marquise,1.32,E,Excellent,VS1,IGI,
Clean Origin,1487514,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-e8ce8438b0ac/,610,Marquise,1.45,E,Excellent,VS2,IGI,
Clean Origin,1487513,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-418c59ea828f/,610,Marquise,1.45,E,Excellent,VS2,IGI,
Clean Origin,952558,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-53b2cb5493b7/,610,Radiant,1.27,E,Ideal,VS1,IGI,
Clean Origin,868493,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-ab865288a222/,610,Emerald,1.32,E,Excellent,VS1,IGI,
Clean Origin,777553,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-df76379b57a3/,610,Emerald,1.05,E,Ideal,VVS2,IGI,
Clean Origin,777198,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-678c24a64dfa/,610,Emerald,1.27,E,Ideal,VS1,IGI,
Clean Origin,776829,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-18465a1f2745/,610,Emerald,1.27,E,Ideal,VS1,IGI,
Clean Origin,776517,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-ca4fb051025c/,610,Emerald,1.38,E,Ideal,VS2,IGI,
Clean Origin,776265,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-0ae968b90b1d/,610,Emerald,1.27,E,Ideal,VS1,IGI,
Clean Origin,775531,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-0cbb78423497/,610,Emerald,1.38,E,Ideal,VS2,IGI,
Clean Origin,1501246,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-7b356af263a9/,615,Radiant,1.06,E,Ideal,VVS2,IGI,
Clean Origin,1500567,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-0cc0c5e870b3/,615,Marquise,1.46,E,Excellent,VS2,IGI,
Clean Origin,1489564,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-3fae8390c347/,615,Radiant,1.46,E,Excellent,VS2,IGI,
Clean Origin,1489563,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-b44b8a5b128f/,615,Radiant,1.46,E,Excellent,VS2,IGI,
Clean Origin,1489562,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-e85a80c7119c/,615,Radiant,1.46,E,Excellent,VS2,IGI,
Clean Origin,1489561,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-6fd781336734/,615,Radiant,1.46,E,Excellent,VS2,IGI,
Clean Origin,1489560,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-f5c6706a894d/,615,Radiant,1.46,E,Excellent,VS2,IGI,
Clean Origin,1489559,https://www.cleanorigin.com/diamonds/radiant-lab-grown-diamond-661636ad8e38/,615,Radiant,1.46,E,Excellent,VS2,IGI,
Clean Origin,1480863,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-4dd73d5e3f57/,615,Marquise,1.09,E,Excellent,VVS2,IGI,
Clean Origin,1480862,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-63e1e7195b66/,615,Marquise,1.09,E,Excellent,VVS2,IGI,
Clean Origin,1480861,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-32c64da19887/,615,Marquise,1.09,E,Excellent,VVS2,IGI,
Clean Origin,1480860,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-b9422bea41bc/,615,Marquise,1.09,E,Excellent,VVS2,IGI,
Clean Origin,1480858,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-a490c9346c8b/,615,Marquise,1.09,E,Excellent,VVS2,IGI,
Clean Origin,1480857,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-4982ca3a5b49/,615,Marquise,1.09,E,Excellent,VVS2,IGI,
Clean Origin,1480856,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-9176e0d996e4/,615,Marquise,1.09,E,Excellent,VVS2,IGI,
Clean Origin,1480855,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-43e693745853/,615,Marquise,1.09,E,Excellent,VVS2,IGI,
Clean Origin,1480854,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-7eece82335ec/,615,Marquise,1.09,E,Excellent,VVS2,IGI,
Clean Origin,1480853,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-6f08eea41f80/,615,Marquise,1.09,E,Excellent,VVS2,IGI,
Clean Origin,1480852,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-f78a88f5f78d/,615,Marquise,1.09,E,Excellent,VVS2,IGI,
Clean Origin,1480851,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-1a17afaa36b9/,615,Marquise,1.09,E,Excellent,VVS2,IGI,
Clean Origin,1480850,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-be4e0cbabe3c/,615,Marquise,1.09,E,Excellent,VVS2,IGI,
Clean Origin,1480848,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-a1480f4638e9/,615,Marquise,1.09,E,Excellent,VVS2,IGI,
Clean Origin,1480847,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-2380b971b407/,615,Marquise,1.09,E,Excellent,VVS2,IGI,
Clean Origin,1480846,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-0e3dce4fb73e/,615,Marquise,1.09,E,Excellent,VVS2,IGI,
Clean Origin,1480845,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-5b5f53fe5ed6/,615,Marquise,1.09,E,Excellent,VVS2,IGI,
Clean Origin,1480844,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-6ebeb721b714/,615,Marquise,1.09,E,Excellent,VVS2,IGI,
Clean Origin,1480843,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-7da2e79b3680/,615,Marquise,1.09,E,Excellent,VVS2,IGI,
Clean Origin,1480842,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-0d4c4d244ed6/,615,Marquise,1.09,E,Excellent,VVS2,IGI,
Clean Origin,1480841,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-b42d2a9bf171/,615,Marquise,1.09,E,Excellent,VVS2,IGI,
Clean Origin,1480840,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-404fe806ae24/,615,Marquise,1.09,E,Excellent,VVS2,IGI,
Clean Origin,1480839,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-502d64e26390/,615,Marquise,1.09,E,Excellent,VVS2,IGI,
